time;model_id;model_name;port_name;data
16;453;671943;;72232, 60.83, 478655, 73, 0.02
16;454;883013;;2237732, 60.83, 220749, -41, -0.02
16;455;881213;;2231749, 60.83, 760408, -14, -0.00
16;456;892227;;2267749, 60.83, 116521, 24, 0.02
16;457;883618;;2239731, 60.83, 881782, 91, 0.01
16;458;885761;;2246742, 60.83, 267607, 47, 0.02
16;459;880605;;2229743, 60.83, 379877, 41, 0.01
16;460;884246;;2241751, 60.83, 251516, -15, -0.01
16;461;887917;;2253752, 60.83, 60521, 8, 0.01
16;462;885145;;2244736, 60.83, 626205, 89, 0.01
16;463;890043;;2260738, 60.83, 349483, 50, 0.01
16;464;671775;;70990, 60.83, 415588, 62, 0.01
16;465;890991;;2263756, 60.83, 636017, 34, 0.01
16;466;881803;;2233736, 60.83, 206861, 44, 0.02
16;467;880307;;2228746, 60.83, 356635, 44, 0.01
16;468;889727;;2259731, 60.83, 745213, 43, 0.01
16;469;884839;;2243735, 60.83, 328627, 28, 0.01
16;470;885146;;2244737, 60.83, 374481, 64, 0.02
16;471;880600;;2229738, 60.83, 461794, 63, 0.01
16;472;885457;;2245743, 60.83, 203588, 38, 0.02
16;473;882119;;2234739, 60.83, 287830, 47, 0.02
16;474;887601;;2252743, 60.83, 582420, 60, 0.01
16;475;881200;;2231736, 60.83, 783196, 7, 0.00
16;476;888528;;2255747, 60.83, 321936, 57, 0.02
16;477;885766;;2246747, 60.83, 577445, -31, -0.01
16;478;887286;;2251734, 60.83, 540228, 47, 0.01
16;479;673750;;85352, 60.83, 648616, -78, -0.01
16;480;882727;;2236749, 60.83, 9490, 2, 0.02
16;481;886370;;2248739, 60.83, 423421, 25, 0.01
16;482;1337669;oil_price_generator_out;60.83
16;482;1337669;;
16;483;892220;;2267742, 60.83, 552485, -20, -0.00
16;484;883017;;2237736, 60.83, 875275, 71, 0.01
16;485;890345;;2261730, 60.83, 200549, 34, 0.02
16;486;882726;;2236748, 60.83, 627135, 89, 0.01
16;487;671776;;70991, 60.83, 153547, 16, 0.01
16;488;886365;;2248734, 60.83, 423190, 53, 0.01
16;489;671858;;71610, 60.83, 689319, 91, 0.01
16;490;888839;;2256750, 60.83, 336338, 8, 0.00
16;491;673848;;86035, 60.83, 432755, 12, 0.00
16;492;880009;;2227748, 60.83, 457803, 57, 0.01
16;493;880612;;2229750, 60.83, 616552, -13, -0.00
16;494;886672;;2249735, 60.83, 445363, 67, 0.02
16;495;881199;;2231735, 60.83, 398696, 61, 0.02
16;496;892844;;2269742, 60.83, 310998, 16, 0.01
16;497;891294;;2264749, 60.83, 200710, 1, 0.00
16;498;890347;;2261732, 60.83, 315008, 21, 0.01
16;499;887610;;2252752, 60.83, 357011, 33, 0.01
16;500;885144;;2244735, 60.83, 412596, 1, 0.00
16;501;889138;;2257740, 60.83, 137358, -28, -0.02
16;502;886366;;2248735, 60.83, 471000, -28, -0.01
16;503;674334;;89499, 60.83, 569207, 61, 0.01
16;504;880603;;2229741, 60.83, 587511, 51, 0.01
16;505;883926;;2240735, 60.83, 529791, -50, -0.01
16;506;890058;;2260753, 60.83, 482328, 47, 0.01
16;507;889427;;2258740, 60.83, 542426, 54, 0.01
16;508;883028;;2237747, 60.83, 728549, -2, -0.00
16;509;890349;;2261734, 60.83, 170202, 28, 0.02
16;510;888228;;2254755, 60.83, 10530, 3, 0.03
16;511;886980;;2250736, 60.83, 61680, 18, 0.03
16;512;673944;;86716, 60.83, 596766, 12, 0.00
16;513;883623;;2239736, 60.83, 415188, 24, 0.01
16;514;892537;;2268747, 60.83, 803262, 25, 0.00
16;515;888530;;2255749, 60.83, 273852, 42, 0.02
16;516;882125;;2234745, 60.83, 507507, 24, 0.00
16;517;673656;;84673, 60.83, 571620, 71, 0.01
16;518;880908;;2230745, 60.83, 250714, 50, 0.02
16;519;881811;;2233744, 60.83, 677020, 68, 0.01
16;520;886682;;2249745, 60.83, 253635, 26, 0.01
16;521;880309;;2228748, 60.83, 511436, 68, 0.01
16;522;880004;;2227743, 60.83, 118757, 15, 0.01
16;523;881813;;2233746, 60.83, 855147, 96, 0.01
16;524;887915;;2253750, 60.83, 430865, 37, 0.01
16;525;883626;;2239739, 60.83, 539108, 79, 0.01
16;526;884240;;2241745, 60.83, 754034, 34, 0.00
16;527;880006;;2227745, 60.83, 298966, 37, 0.01
16;528;885162;;2244753, 60.83, 480186, 82, 0.02
16;529;880606;;2229744, 60.83, 663873, 56, 0.01
16;530;883019;;2237738, 60.83, 195880, 37, 0.02
16;531;885753;;2246734, 60.83, 663459, 85, 0.01
16;532;892219;;2267741, 60.83, 660723, 84, 0.01
16;533;891912;;2266745, 60.83, 128277, 13, 0.01
16;534;890051;;2260746, 60.83, 168149, 35, 0.02
16;535;672907;;79305, 60.83, 67959, 17, 0.03
16;536;887295;;2251743, 60.83, 915812, 70, 0.01
16;537;889421;;2258734, 60.83, 875957, 46, 0.01
16;538;673655;;84672, 60.83, 543978, 4, 0.00
16;539;880608;;2229746, 60.83, 184553, -9, -0.00
16;540;889751;;2259755, 60.83, 378267, 27, 0.01
16;541;880611;;2229749, 60.83, 519062, 68, 0.01
16;542;890358;;2261743, 60.83, 544909, 82, 0.02
16;543;890352;;2261737, 60.83, 624167, 42, 0.01
16;544;890054;;2260749, 60.83, 349326, 40, 0.01
16;545;886065;;2247740, 60.83, 766414, 38, 0.00
16;546;886372;;2248741, 60.83, 640008, 63, 0.01
16;547;888517;;2255736, 60.83, 754157, 66, 0.01
16;548;881511;;2232746, 60.83, 400778, 52, 0.01
16;549;892526;;2268736, 60.83, 680907, 88, 0.01
16;550;888220;;2254747, 60.83, 648246, 24, 0.00
16;551;881801;;2233734, 60.83, 607202, 53, 0.01
16;552;881201;;2231737, 60.83, 572894, 82, 0.01
16;553;880898;;2230735, 60.83, 361287, -29, -0.01
16;554;892847;;2269745, 60.83, 158262, 20, 0.01
16;555;886988;;2250744, 60.83, 471354, 17, 0.00
16;556;883024;;2237743, 60.83, 477482, -8, -0.00
16;557;881210;;2231746, 60.83, 926647, 72, 0.01
16;558;881505;;2232740, 60.83, 355022, 50, 0.01
16;559;884539;;2242740, 60.83, 721516, 88, 0.01
16;560;890350;;2261735, 60.83, 582602, 15, 0.00
16;561;883627;;2239740, 60.83, 247274, 54, 0.02
16;562;881807;;2233740, 60.83, 216402, 40, 0.02
16;563;882710;;2236732, 60.83, 497404, 59, 0.01
16;564;883327;;2238743, 60.83, 865899, 84, 0.01
16;565;882115;;2234735, 60.83, 297087, 49, 0.02
16;566;880909;;2230746, 60.83, 395831, 69, 0.02
16;567;674135;;88077, 60.83, 166958, 29, 0.02
16;568;882411;;2235736, 60.83, 839716, 86, 0.01
16;569;880902;;2230739, 60.83, 104372, 24, 0.02
16;570;890974;;2263739, 60.83, 249767, 29, 0.01
16;571;880904;;2230741, 60.83, 107869, 27, 0.03
16;572;883934;;2240743, 60.83, 134132, 26, 0.02
16;573;889436;;2258749, 60.83, 310085, 51, 0.02
16;574;886985;;2250741, 60.83, 856883, 93, 0.01
16;575;883029;;2237748, 60.83, 527727, -24, -0.00
16;576;882413;;2235738, 60.83, 432190, 56, 0.01
16;577;886387;;2248756, 60.83, 730473, 95, 0.01
16;578;880003;;2227742, 60.83, 263050, 12, 0.00
16;579;880907;;2230744, 60.83, 727396, 38, 0.01
16;580;885451;;2245737, 60.83, 851761, 61, 0.01
16;581;674234;;88758, 60.83, 480962, 64, 0.01
16;582;881501;;2232736, 60.83, 192659, 42, 0.02
16;583;886983;;2250739, 60.83, 595522, 76, 0.01
16;584;890057;;2260752, 60.83, 710433, 58, 0.01
16;585;890044;;2260739, 60.83, 244445, 41, 0.02
16;586;889130;;2257732, 60.83, 80070, 20, 0.02
16;587;884548;;2242749, 60.83, 668366, 11, 0.00
16;588;880911;;2230748, 60.83, 323544, 41, 0.01
16;589;891278;;2264733, 60.83, 344385, 55, 0.02
16;590;885150;;2244741, 60.83, 690059, 19, 0.00
16;591;883625;;2239738, 60.83, 240477, 49, 0.02
16;592;673752;;85354, 60.83, 522121, 52, 0.01
16;593;887302;;2251750, 60.83, 820005, 28, 0.00
16;594;888221;;2254748, 60.83, 459970, 55, 0.01
16;595;882123;;2234743, 60.83, 368024, 61, 0.02
16;596;880910;;2230747, 60.83, 647492, 57, 0.01
16;597;887299;;2251747, 60.83, 357984, 45, 0.01
16;598;671945;;72234, 60.83, 276440, 41, 0.01
16;599;881809;;2233742, 60.83, 240868, 4, 0.00
16;600;883634;;2239747, 60.83, 490552, 65, 0.01
16;601;882418;;2235743, 60.83, 562197, 71, 0.01
16;602;883938;;2240747, 60.83, 621672, 95, 0.02
16;603;886373;;2248742, 60.83, 415705, 21, 0.01
16;604;891286;;2264741, 60.83, 542831, 19, 0.00
16;605;880913;;2230750, 60.83, 246968, 45, 0.02
16;606;881198;;2231734, 60.83, 68106, 16, 0.02
16;607;883939;;2240748, 60.83, 593950, 44, 0.01
16;608;892845;;2269743, 60.83, 320444, 14, 0.00
16;609;672817;;78644, 60.83, 733224, 70, 0.01
16;610;884533;;2242734, 60.83, 348752, 43, 0.01
16;611;671777;;70992, 60.83, 110323, 0, 0.00
16;612;881202;;2231738, 60.83, 169047, 39, 0.02
16;613;885449;;2245735, 60.83, 516510, -4, -0.00
16;614;882130;;2234750, 60.83, 370578, 56, 0.02
16;615;882118;;2234738, 60.83, 578541, -95, -0.02
16;616;888533;;2255752, 60.83, 527079, 58, 0.01
16;617;885450;;2245736, 60.83, 473311, 17, 0.00
16;618;891589;;2265733, 60.83, 143945, 23, 0.02
16;619;881204;;2231740, 60.83, 858704, 56, 0.01
16;620;888824;;2256735, 60.83, 270354, -37, -0.01
16;621;885468;;2245754, 60.83, 105975, 25, 0.02
16;622;888833;;2256744, 60.83, 512750, 73, 0.01
16;623;882131;;2234751, 60.83, 513877, 57, 0.01
16;624;883023;;2237742, 60.83, 133836, 30, 0.02
16;625;881208;;2231744, 60.83, 902445, 69, 0.01
16;626;885160;;2244751, 60.83, 745275, 46, 0.01
16;627;881209;;2231745, 60.83, 411877, 51, 0.01
16;628;892213;;2267735, 60.83, 183404, 14, 0.01
16;629;889736;;2259740, 60.83, 415965, -8, -0.00
16;630;881211;;2231747, 60.83, 591517, 42, 0.01
16;631;892852;;2269750, 60.83, 543628, 36, 0.01
16;632;883027;;2237746, 60.83, 360842, 53, 0.01
16;633;881507;;2232742, 60.83, 63388, 9, 0.01
16;634;881508;;2232743, 60.83, 591603, 90, 0.02
16;635;890674;;2262749, 60.83, 535204, 41, 0.01
16;636;884235;;2241740, 60.83, 243364, 58, 0.02
16;637;881513;;2232748, 60.83, 286891, 42, 0.01
16;638;893465;;2271739, 60.83, 485716, 69, 0.01
16;639;886996;;2250752, 60.83, 338568, -12, -0.00
16;640;890362;;2261747, 60.83, 871853, 71, 0.01
16;641;889733;;2259737, 60.83, 726960, 78, 0.01
16;642;883931;;2240740, 60.83, 30728, 10, 0.03
16;643;883012;;2237731, 60.83, 94380, 21, 0.02
16;644;883333;;2238749, 60.83, 355838, -5, -0.00
16;645;888216;;2254743, 60.83, 615670, 27, 0.00
16;646;884233;;2241738, 60.83, 490604, 57, 0.01
16;647;887298;;2251746, 60.83, 588098, 8, 0.00
16;648;889419;;2258732, 60.83, 483183, 86, 0.02
16;649;881510;;2232745, 60.83, 353936, 14, 0.00
16;650;671861;;71613, 60.83, 405183, -21, -0.01
16;651;888208;;2254735, 60.83, 368342, 41, 0.01
16;652;887304;;2251752, 60.83, 71745, 16, 0.02
16;653;881806;;2233739, 60.83, 773428, 72, 0.01
16;654;881804;;2233737, 60.83, 333584, 41, 0.01
16;655;888844;;2256755, 60.83, 63459, 9, 0.01
16;656;883943;;2240752, 60.83, 346433, 75, 0.02
16;657;890369;;2261754, 60.83, 233754, 9, 0.00
16;658;883628;;2239741, 60.83, 615005, 65, 0.01
16;659;882728;;2236750, 60.83, 534296, 59, 0.01
16;660;888823;;2256734, 60.83, 883884, 54, 0.01
16;661;886673;;2249736, 60.83, 742066, 85, 0.01
16;662;890370;;2261755, 60.83, 606308, 74, 0.01
16;663;880008;;2227747, 60.83, 462659, 60, 0.01
16;664;890662;;2262737, 60.83, 376587, 58, 0.02
16;665;889738;;2259742, 60.83, 374888, 90, 0.02
16;666;885149;;2244740, 60.83, 792496, 88, 0.01
16;667;889743;;2259747, 60.83, 93968, 17, 0.02
16;668;881805;;2233738, 60.83, 939233, 86, 0.01
16;669;888213;;2254740, 60.83, 439502, 73, 0.02
16;670;883633;;2239746, 60.83, 272466, 39, 0.01
16;671;880302;;2228741, 60.83, 273712, 39, 0.01
16;672;890672;;2262747, 60.83, 534772, 57, 0.01
16;673;881509;;2232744, 60.83, 257894, 47, 0.02
16;674;886997;;2250753, 60.83, 383837, 45, 0.01
16;675;882409;;2235734, 60.83, 473736, 65, 0.01
16;676;883636;;2239749, 60.83, 860890, 79, 0.01
16;677;889140;;2257742, 60.83, 190853, 7, 0.00
16;678;671693;;70371, 60.83, 945649, 92, 0.01
16;679;883637;;2239750, 60.83, 556806, 84, 0.02
16;680;882715;;2236737, 60.83, 171620, 36, 0.02
16;681;886678;;2249741, 60.83, 262111, 51, 0.02
16;682;891277;;2264732, 60.83, 623176, 86, 0.01
16;683;886692;;2249755, 60.83, 537150, 52, 0.01
16;684;882122;;2234742, 60.83, 450674, -74, -0.02
16;685;883640;;2239753, 60.83, 298013, -59, -0.02
16;686;888516;;2255735, 60.83, 140362, 23, 0.02
16;687;885469;;2245755, 60.83, 348466, 86, 0.02
16;688;671859;;71611, 60.83, 379688, -11, -0.00
16;689;883639;;2239752, 60.83, 698151, 88, 0.01
16;690;886369;;2248738, 60.83, 267027, 52, 0.02
16;691;883315;;2238731, 60.83, 706865, 67, 0.01
16;692;883922;;2240731, 60.83, 109565, 8, 0.01
16;693;883014;;2237733, 60.83, 279993, 30, 0.01
16;694;883942;;2240751, 60.83, 283533, 50, 0.02
16;695;885754;;2246735, 60.83, 52541, 7, 0.01
16;696;883923;;2240732, 60.83, 615779, 105, 0.02
16;697;883930;;2240739, 60.83, 331811, 22, 0.01
16;698;890053;;2260748, 60.83, 268349, 54, 0.02
16;699;883932;;2240741, 60.83, 792729, 50, 0.01
16;700;887600;;2252742, 60.83, 123481, -31, -0.03
16;701;890988;;2263753, 60.83, 132714, 23, 0.02
16;702;883933;;2240742, 60.83, 828595, 88, 0.01
16;703;882114;;2234734, 60.83, 249200, 37, 0.01
16;704;885461;;2245747, 60.83, 568775, 11, 0.00
16;705;885773;;2246754, 60.83, 638156, 15, 0.00
16;706;883936;;2240745, 60.83, 352480, 26, 0.01
16;707;883937;;2240746, 60.83, 467442, 57, 0.01
16;708;885453;;2245739, 60.83, 502549, 50, 0.01
16;709;883940;;2240749, 60.83, 590794, 82, 0.01
16;710;890986;;2263751, 60.83, 566660, 69, 0.01
16;711;883632;;2239745, 60.83, 342603, 4, 0.00
16;712;885154;;2244745, 60.83, 644577, 73, 0.01
16;713;673751;;85353, 60.83, 206635, -13, -0.01
16;714;886073;;2247748, 60.83, 421244, 0, 0.00
16;715;882419;;2235744, 60.83, 704416, 73, 0.01
16;716;883941;;2240750, 60.83, 917073, 102, 0.01
16;717;891597;;2265741, 60.83, 391827, 19, 0.00
16;718;881512;;2232747, 60.83, 545883, 65, 0.01
16;719;886981;;2250737, 60.83, 352534, 40, 0.01
16;720;884228;;2241733, 60.83, 715242, -19, -0.00
16;721;890980;;2263745, 60.83, 248460, 48, 0.02
16;722;887285;;2251733, 60.83, 471118, 44, 0.01
16;723;881815;;2233748, 60.83, 97864, 9, 0.01
16;724;884229;;2241734, 60.83, 400804, 34, 0.01
16;725;881207;;2231743, 60.83, 152055, 24, 0.02
16;726;885774;;2246755, 60.83, 510620, -31, -0.01
16;727;891292;;2264747, 60.83, 869667, 61, 0.01
16;728;886383;;2248752, 60.83, 508775, 18, 0.00
16;729;884231;;2241736, 60.83, 261629, 36, 0.01
16;730;884850;;2243746, 60.83, 615210, 89, 0.01
16;731;885760;;2246741, 60.83, 807967, 74, 0.01
16;732;886976;;2250732, 60.83, 330097, 42, 0.01
16;733;887598;;2252740, 60.83, 481528, 38, 0.01
16;734;884236;;2241741, 60.83, 329120, 33, 0.01
16;735;891590;;2265734, 60.83, 909572, 98, 0.01
16;736;890366;;2261751, 60.83, 749759, 90, 0.01
16;737;887914;;2253749, 60.83, 667980, 56, 0.01
16;738;884238;;2241743, 60.83, 672369, 80, 0.01
16;739;884239;;2241744, 60.83, 34061, 1, 0.00
16;740;888827;;2256738, 60.83, 227229, 34, 0.01
16;741;884537;;2242738, 60.83, 677243, 66, 0.01
16;742;890038;;2260733, 60.83, 530863, -44, -0.01
16;743;884245;;2241750, 60.83, 163445, 35, 0.02
16;744;887918;;2253753, 60.83, 723807, 10, 0.00
16;745;884535;;2242736, 60.83, 189826, 9, 0.00
16;746;881817;;2233750, 60.83, 831746, 89, 0.01
16;747;884536;;2242737, 60.83, 395102, 13, 0.00
16;748;883631;;2239744, 60.83, 624749, 38, 0.01
16;749;885164;;2244755, 60.83, 114809, 29, 0.03
16;750;888831;;2256742, 60.83, 782931, 79, 0.01
16;751;674040;;87397, 60.83, 310544, 30, 0.01
16;752;886986;;2250742, 60.83, 756734, -10, -0.00
16;753;890035;;2260730, 60.83, 351683, 49, 0.01
16;754;884540;;2242741, 60.83, 337039, 47, 0.01
16;755;883320;;2238736, 60.83, 831075, 88, 0.01
16;756;886071;;2247746, 60.83, 141005, -6, -0.00
16;757;884541;;2242742, 60.83, 4113, 1, 0.02
16;758;887291;;2251739, 60.83, 427806, 11, 0.00
16;759;884542;;2242743, 60.83, 744245, 15, 0.00
16;760;892529;;2268739, 60.83, 152639, -2, -0.00
16;761;887290;;2251738, 60.83, 120392, 3, 0.00
16;762;890036;;2260731, 60.83, 419378, 43, 0.01
16;763;884544;;2242745, 60.83, 277648, 29, 0.01
16;764;890990;;2263755, 60.83, 756071, 65, 0.01
16;765;890967;;2263732, 60.83, 367604, 55, 0.01
16;766;884545;;2242746, 60.83, 526399, 46, 0.01
16;767;885155;;2244746, 60.83, 727407, 88, 0.01
16;768;890972;;2263737, 60.83, 882619, 91, 0.01
16;769;888536;;2255755, 60.83, 219777, 36, 0.02
16;770;884546;;2242747, 60.83, 392421, -11, -0.00
16;771;884549;;2242750, 60.83, 289532, 55, 0.02
16;772;887301;;2251749, 60.83, 186905, 21, 0.01
16;773;891298;;2264753, 60.83, 548085, 62, 0.01
16;774;881205;;2231741, 60.83, 718676, 72, 0.01
16;775;884838;;2243734, 60.83, 215366, 18, 0.01
16;776;891596;;2265740, 60.83, 51743, 15, 0.03
16;777;884840;;2243736, 60.83, 417084, 18, 0.00
16;778;884841;;2243737, 60.83, 196703, 5, 0.00
16;779;884842;;2243738, 60.83, 233706, -49, -0.02
16;780;890056;;2260751, 60.83, 389175, 61, 0.02
16;781;884843;;2243739, 60.83, 674052, 78, 0.01
16;782;889732;;2259736, 60.83, 570114, 58, 0.01
16;783;882124;;2234744, 60.83, 465170, 10, 0.00
16;784;884242;;2241747, 60.83, 802251, 46, 0.01
16;785;887283;;2251731, 60.83, 712891, 46, 0.01
16;786;884844;;2243740, 60.83, 128206, -7, -0.01
16;787;887910;;2253745, 60.83, 299959, 34, 0.01
16;788;880607;;2229745, 60.83, 935975, 88, 0.01
16;789;887300;;2251748, 60.83, 532927, 62, 0.01
16;790;884845;;2243741, 60.83, 192878, 0, 0.00
16;791;885153;;2244744, 60.83, 463987, 53, 0.01
16;792;891904;;2266737, 60.83, 441066, 43, 0.01
16;793;888219;;2254746, 60.83, 151346, 33, 0.02
16;794;884846;;2243742, 60.83, 483130, 58, 0.01
16;795;882713;;2236735, 60.83, 33379, 6, 0.02
16;796;884847;;2243743, 60.83, 70419, 2, 0.00
16;797;883617;;2239730, 60.83, 90984, 24, 0.03
16;798;884538;;2242739, 60.83, 559348, 49, 0.01
16;799;884848;;2243744, 60.83, 188052, 36, 0.02
16;800;884851;;2243747, 60.83, 376611, 54, 0.01
16;801;884234;;2241739, 60.83, 438935, 61, 0.01
16;802;884852;;2243748, 60.83, 972122, 88, 0.01
16;803;886064;;2247739, 60.83, 426541, 48, 0.01
16;804;674335;;89500, 60.83, 814632, 76, 0.01
16;805;884854;;2243750, 60.83, 952419, 79, 0.01
16;806;885148;;2244739, 60.83, 593207, 75, 0.01
16;807;885459;;2245745, 60.83, 763500, 39, 0.01
16;808;883321;;2238737, 60.83, 474430, 26, 0.01
16;809;883021;;2237740, 60.83, 363577, 63, 0.02
16;810;883925;;2240734, 60.83, 498993, 38, 0.01
16;811;886371;;2248740, 60.83, 207580, -23, -0.01
16;812;884855;;2243751, 60.83, 646649, 12, 0.00
16;813;882725;;2236747, 60.83, 528265, 80, 0.02
16;814;885143;;2244734, 60.83, 537900, 75, 0.01
16;815;886374;;2248743, 60.83, 425373, 31, 0.01
16;816;885151;;2244742, 60.83, 597335, 6, 0.00
16;817;885158;;2244749, 60.83, 893409, 95, 0.01
16;818;885159;;2244750, 60.83, 739948, 13, 0.00
16;819;880308;;2228747, 60.83, 14292, 4, 0.03
16;820;883935;;2240744, 60.83, 271636, 3, 0.00
16;821;885161;;2244752, 60.83, 451124, 67, 0.01
16;822;888209;;2254736, 60.83, 175703, 43, 0.02
16;823;885163;;2244754, 60.83, 363345, 55, 0.02
16;824;886072;;2247747, 60.83, 74785, 22, 0.03
16;825;889434;;2258747, 60.83, 420654, 65, 0.02
16;826;885448;;2245734, 60.83, 407096, -31, -0.01
16;827;890357;;2261742, 60.83, 451235, 73, 0.02
16;828;890042;;2260737, 60.83, 424791, 23, 0.01
16;829;885456;;2245742, 60.83, 563106, 57, 0.01
16;830;886060;;2247735, 60.83, 657905, 35, 0.01
16;831;883020;;2237739, 60.83, 247199, 50, 0.02
16;832;885458;;2245744, 60.83, 374180, 48, 0.01
16;833;885460;;2245746, 60.83, 558227, 87, 0.02
16;834;880609;;2229747, 60.83, 496453, 25, 0.01
16;835;885463;;2245749, 60.83, 502553, 70, 0.01
16;836;885464;;2245750, 60.83, 681832, 88, 0.01
16;837;892216;;2267738, 60.83, 695406, 70, 0.01
16;838;885465;;2245751, 60.83, 174454, 17, 0.01
16;839;885756;;2246737, 60.83, 604816, 63, 0.01
16;840;889430;;2258743, 60.83, 354477, 33, 0.01
16;841;886681;;2249744, 60.83, 588904, 41, 0.01
16;842;886675;;2249738, 60.83, 905091, 55, 0.01
16;843;884226;;2241731, 60.83, 804602, 33, 0.00
16;844;885757;;2246738, 60.83, 511614, -25, -0.00
16;845;885759;;2246740, 60.83, 413184, 43, 0.01
16;846;886691;;2249754, 60.83, 539402, -5, -0.00
16;847;890982;;2263747, 60.83, 761213, 34, 0.00
16;848;889134;;2257736, 60.83, 654777, 51, 0.01
16;849;888212;;2254739, 60.83, 319257, 58, 0.02
16;850;885762;;2246743, 60.83, 783841, 45, 0.01
16;851;885763;;2246744, 60.83, 632720, 83, 0.01
16;852;880610;;2229748, 60.83, 251459, 43, 0.02
16;853;884547;;2242748, 60.83, 327311, 47, 0.01
16;854;885764;;2246745, 60.83, 333940, 48, 0.01
16;855;893158;;2270744, 60.83, 323057, 10, 0.00
16;856;885765;;2246746, 60.83, 380615, -13, -0.00
16;857;891290;;2264745, 60.83, 303641, 53, 0.02
16;858;889437;;2258750, 60.83, 222280, 42, 0.02
16;859;885156;;2244747, 60.83, 567899, 36, 0.01
16;860;885767;;2246748, 60.83, 453913, 62, 0.01
16;861;891916;;2266749, 60.83, 187810, 38, 0.02
16;862;888525;;2255744, 60.83, 475764, -35, -0.01
16;863;882716;;2236738, 60.83, 483661, 78, 0.02
16;864;885768;;2246749, 60.83, 503604, 39, 0.01
16;865;888834;;2256745, 60.83, 548008, 83, 0.02
16;866;885770;;2246751, 60.83, 649319, 57, 0.01
16;867;890658;;2262733, 60.83, 133627, 23, 0.02
16;868;886378;;2248747, 60.83, 180088, 30, 0.02
16;869;886676;;2249739, 60.83, 202123, 23, 0.01
16;870;885771;;2246752, 60.83, 776097, 64, 0.01
16;871;880604;;2229742, 60.83, 863444, 80, 0.01
16;872;674235;;88759, 60.83, 633933, 74, 0.01
16;873;881502;;2232737, 60.83, 313617, 8, 0.00
16;874;886058;;2247733, 60.83, 729579, 45, 0.01
16;875;886059;;2247734, 60.83, 250650, 11, 0.00
16;876;886061;;2247736, 60.83, 523132, 57, 0.01
16;877;890062;;2260757, 60.83, 445346, 62, 0.01
16;878;880303;;2228742, 60.83, 298230, 33, 0.01
16;879;886062;;2247737, 60.83, 534385, 60, 0.01
16;880;884232;;2241737, 60.83, 707332, 83, 0.01
16;881;886075;;2247750, 60.83, 190336, 29, 0.02
16;882;886379;;2248748, 60.83, 497300, 5, 0.00
16;883;889424;;2258737, 60.83, 514574, 60, 0.01
16;884;883032;;2237751, 60.83, 613801, -13, -0.00
16;885;886063;;2247738, 60.83, 86762, 22, 0.03
16;886;885157;;2244748, 60.83, 488965, 34, 0.01
16;887;886381;;2248750, 60.83, 492352, 64, 0.01
16;888;886066;;2247741, 60.83, 522265, 22, 0.00
16;889;886067;;2247742, 60.83, 320356, 55, 0.02
16;890;890679;;2262754, 60.83, 109521, 22, 0.02
16;891;887604;;2252746, 60.83, 704916, 90, 0.01
16;892;887589;;2252731, 60.83, 259220, 14, 0.01
16;893;886068;;2247743, 60.83, 501441, 28, 0.01
16;894;886070;;2247745, 60.83, 223872, 34, 0.02
16;895;882412;;2235737, 60.83, 293008, 10, 0.00
16;896;886074;;2247749, 60.83, 143159, 33, 0.02
16;897;886076;;2247751, 60.83, 974058, 87, 0.01
16;898;885772;;2246753, 60.83, 256372, -5, -0.00
16;899;886077;;2247752, 60.83, 441324, 62, 0.01
16;900;883022;;2237741, 60.83, 125569, -26, -0.02
16;901;886078;;2247753, 60.83, 223250, 25, 0.01
16;902;882714;;2236736, 60.83, 81980, 18, 0.02
16;903;886079;;2247754, 60.83, 98892, -6, -0.01
16;904;890659;;2262734, 60.83, 529189, 39, 0.01
16;905;886081;;2247756, 60.83, 124369, 11, 0.01
16;906;886367;;2248736, 60.83, 103387, 27, 0.03
16;907;883635;;2239748, 60.83, 639814, 81, 0.01
16;908;883629;;2239742, 60.83, 418275, 70, 0.02
16;909;886368;;2248737, 60.83, 660535, 31, 0.00
16;910;886376;;2248745, 60.83, 201709, 35, 0.02
16;911;888514;;2255733, 60.83, 497076, 65, 0.01
16;912;886377;;2248746, 60.83, 677325, -6, -0.00
16;913;886380;;2248749, 60.83, 323361, 12, 0.00
16;914;886382;;2248751, 60.83, 234194, 25, 0.01
16;915;891908;;2266741, 60.83, 275809, 50, 0.02
16;916;888842;;2256753, 60.83, 550873, 19, 0.00
16;917;887593;;2252735, 60.83, 273366, 21, 0.01
16;918;886384;;2248753, 60.83, 454939, 45, 0.01
16;919;886385;;2248754, 60.83, 297646, 17, 0.01
16;920;886069;;2247744, 60.83, 222991, 6, 0.00
16;921;880304;;2228743, 60.83, 223013, 1, 0.00
16;922;886386;;2248755, 60.83, 297814, 47, 0.02
16;923;886677;;2249740, 60.83, 345951, 70, 0.02
16;924;892226;;2267748, 60.83, 141776, 37, 0.03
16;925;886679;;2249742, 60.83, 612410, 71, 0.01
16;926;893151;;2270737, 60.83, 97706, 9, 0.01
16;927;889431;;2258744, 60.83, 882621, 59, 0.01
16;928;886680;;2249743, 60.83, 647164, 79, 0.01
16;929;891914;;2266747, 60.83, 187444, 37, 0.02
16;930;886684;;2249747, 60.83, 593970, 53, 0.01
16;931;888206;;2254733, 60.83, 602078, 83, 0.01
16;932;886685;;2249748, 60.83, 626740, 64, 0.01
16;933;885467;;2245753, 60.83, 131229, 27, 0.02
16;934;886686;;2249749, 60.83, 522126, -74, -0.01
