0
53;0
54,1;35070203,1,1
54;0
55,1;35070204,1,1
55;0
56,1;35070202,1,1
56;0
57,1;35070205,1,1
57;0
58,1;35070215,1,1
58;0
59,1;35070268,1,1
59;0
60,1;35070269,1,1
60;0
61,1;35070274,1,1
61;0
62,1;35070267,1,1
62;0
63;43,43,0,0
64;16,16,0,0
65;4,4,0,0
1
1;0
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;0
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;0
29;0
30;0
31;0
32;0
33;0
34;0
35;0
36;0
37;0
38;0
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;37,43,6,0
64;11,16,5,0
65;0,4,4,0
1
1,1;35070265,1,1
1;0
2,1;35070266,1,1
2;0
3,1;35070181,1,1
3;0
4,1;35070331,1,1
4;0
5,1;35070332,1,1
5;0
6,1;35070251,1,1
6;0
7,1;35070182,1,1
7;0
8,1;35070253,1,1
8;0
9,1;35070252,1,1
9;0
10,1;35070183,1,2
10;0
11,1;35070192,1,1
11;0
12,1;35070186,1,3
12;0
13,1;35070187,1,1
13;0
14,1;35070195,1,1
14;0
15,1;35070243,1,2
15;0
16,1;35070194,1,1
16;0
17,1;35070193,1,1
17;0
18,1;35070191,1,1
18;0
19,1;35070218,1,1
19;0
20,1;35070250,1,1
20;0
21,1;35070247,1,1
21;0
22,1;35070196,1,1
22;0
23,1;35070211,1,1
23;0
24,1;35070197,1,1
24;0
25,1;35070198,1,1
25;0
26,1;35070248,1,1
26;0
27,1;35070246,1,1
27;0
28,1;35070330,1,1
28;0
29,1;35070264,1,1
29;0
30,1;35070190,1,1
30;0
31,1;35070213,1,1
31;0
32,1;35070188,1,1
32;0
34,1;35070180,1,1
34;0
35,1;35070184,1,1
35;0
36,1;35070212,1,1
36;0
37,1;35070189,1,1
37;0
38,1;35070179,1,1
38;0
39,1;35070216,1,1
39;0
40,1;35070217,1,1
40;0
41,1;35070219,1,1
41;0
42,1;35070210,1,1
42;0
43,1;35070249,1,1
43;0
44,1;35070209,1,1
44;0
45,1;35070245,1,1
45;0
46,1;35070244,1,1
46;0
47,1;35070208,1,1
47;0
48,1;35070199,1,1
48;0
49,1;35070207,1,1
49;0
50,1;35070200,1,1
50;0
51,1;35070214,1,1
51;0
52,1;35070201,1,1
52;0
53,1;35070206,1,1
53;0
54,1;35070203,1,1
54;0
55,1;35070204,1,1
55;0
56,1;35070202,1,1
56;0
57,1;35070205,1,1
57;0
58,1;35070215,1,1
58;0
59,1;35070268,1,1
59;0
60,1;35070269,1,1
60;0
61,1;35070274,1,1
61;0
62,1;35070267,1,1
62;0
63;78,87,6,3
64;28,33,5,0
65;4,8,4,0
1
1;0
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;0
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;0
29;0
30;0
31;0
32;0
33;0
34;0
35;0
36;0
37;0
38;0
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63,1;35070269,1,1
63,1;35070274,1,1
63,1;35070267,1,1
63;78,87,6,3
1
60,2;35070269,2,1
60;0
61,2;35070274,2,1
61;0
62,2;35070267,2,1
62;0
64;31,36,5,0
2
1;0
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;0
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;0
29;0
30;0
31;0
32;0
33;0
34;0
35;0
36;0
37;0
38;0
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;72,87,12,3
64;26,36,10,0
65;0,8,8,0
2
1,1;35070265,1,1
1;0
2,1;35070266,1,1
2;0
3,1;35070181,1,1
3;0
4,1;35070331,1,1
4;0
5,1;35070332,1,1
5;0
6,1;35070251,1,1
6;0
7,1;35070182,1,1
7;0
8,1;35070253,1,1
8;0
9,1;35070252,1,1
9;0
10,1;35070183,1,2
10;0
11,1;35070192,1,1
11;0
12,1;35070186,1,3
12;0
13,1;35070187,1,1
13;0
14,1;35070195,1,1
14;0
15,1;35070243,1,2
15;0
16,1;35070194,1,1
16;0
17,1;35070193,1,1
17;0
18,1;35070191,1,1
18;0
19,1;35070218,1,1
19;0
20,1;35070250,1,1
20;0
21,1;35070247,1,1
21;0
22,1;35070196,1,1
22;0
23,1;35070211,1,1
23;0
24,1;35070197,1,1
24;0
25,1;35070198,1,1
25;0
26,1;35070248,1,1
26;0
27,1;35070246,1,1
27;0
28,1;35070330,1,1
28;0
29,1;35070264,1,1
29;0
30,1;35070190,1,1
30;0
31,1;35070213,1,1
31;0
32,1;35070188,1,1
32;0
34,1;35070180,1,1
34;0
35,1;35070184,1,1
35;0
36,1;35070212,1,1
36;0
37,1;35070189,1,1
37;0
38,1;35070179,1,1
38;0
39,1;35070216,1,1
39;0
40,1;35070217,1,1
40;0
41,1;35070219,1,1
41;0
42,1;35070210,1,1
42;0
43,1;35070249,1,1
43;0
44,1;35070209,1,1
44;0
45,1;35070245,1,1
45;0
46,1;35070244,1,1
46;0
47,1;35070208,1,1
47;0
48,1;35070199,1,1
48;0
49,1;35070207,1,1
49;0
50,1;35070200,1,1
50;0
51,1;35070214,1,1
51;0
52,1;35070201,1,1
52;0
53,1;35070206,1,1
53;0
54,1;35070203,1,1
54;0
55,1;35070204,1,1
55;0
56,1;35070202,1,1
56;0
57,1;35070205,1,1
57;0
58,1;35070215,1,1
58;0
59,1;35070268,1,1
59;0
60,1;35070269,1,1
60;0
61,1;35070274,1,1
61;0
62,1;35070267,1,1
62;0
63;78,131,12,41
64;43,53,10,0
65;4,12,8,0
2
1;0
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;0
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;0
29;0
30;0
31;0
32;0
33;0
34;0
35;0
36;0
37;0
38;0
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63,1;35070182,1,1
63,1;35070253,1,1
63,1;35070252,1,1
63,1;35070192,1,1
63,1;35070186,1,3
63,1;35070187,1,1
63,1;35070195,1,1
63,1;35070243,1,2
63,1;35070194,1,1
63,1;35070193,1,1
63,1;35070250,1,1
63,1;35070247,1,1
63,1;35070196,1,1
63,1;35070197,1,1
63,1;35070248,1,1
63,1;35070246,1,1
63,1;35070330,1,1
63,1;35070264,1,1
63,1;35070188,1,1
63,1;35070180,1,1
63,1;35070184,1,1
63,1;35070249,1,1
63,1;35070245,1,1
63,1;35070244,1,1
63,1;35070199,1,1
63,1;35070200,1,1
63,1;35070201,1,1
63,1;35070203,1,1
63,1;35070204,1,1
63,1;35070202,1,1
63,1;35070205,1,1
63,1;35070268,1,1
63,1;35070269,1,1
63,1;35070274,1,1
63,1;35070267,1,1
63;78,131,12,41
2
7,2;35070182,2,1
7;0
8,2;35070253,2,1
8;0
9,2;35070252,2,1
9;0
11,2;35070192,2,1
11;0
12,2;35070186,2,3
12;0
13,2;35070187,2,1
13;0
14,2;35070195,2,1
14;0
15,2;35070243,2,2
15;0
16,2;35070194,2,1
16;0
17,2;35070193,2,1
17;0
20,2;35070250,2,1
20;0
21,2;35070247,2,1
21;0
22,2;35070196,2,1
22;0
24,2;35070197,2,1
24;0
26,2;35070248,2,1
26;0
27,2;35070246,2,1
27;0
28,2;35070330,2,1
28;0
29,2;35070264,2,1
29;0
32,2;35070188,2,1
32;0
34,2;35070180,2,1
34;0
35,2;35070184,2,1
35;0
43,2;35070249,2,1
43;0
45,2;35070245,2,1
45;0
46,2;35070244,2,1
46;0
48,2;35070199,2,1
48;0
50,2;35070200,2,1
50;0
52,2;35070201,2,1
52;0
54,2;35070203,2,1
54;0
55,2;35070204,2,1
55;0
56,2;35070202,2,1
56;0
57,2;35070205,2,1
57;0
59,2;35070268,2,1
59;0
60,2;35070269,2,1
60;0
61,2;35070274,2,1
61;0
62,2;35070267,2,1
62;0
64;50,91,10,31
2
1;0
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;0
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;0
29;0
30;0
31;0
32;0
33;0
34;0
35;0
36;0
37;0
38;0
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
64,1;35070187,2,1
64,1;35070195,2,1
64,1;35070243,2,2
64,1;35070194,2,1
64,1;35070193,2,1
64,1;35070250,2,1
64,1;35070247,2,1
64,1;35070196,2,1
64,1;35070197,2,1
64,1;35070248,2,1
64,1;35070246,2,1
64,1;35070330,2,1
64,1;35070264,2,1
64,1;35070188,2,1
64,1;35070180,2,1
64,1;35070184,2,1
64,1;35070249,2,1
64,1;35070245,2,1
64,1;35070244,2,1
64,1;35070199,2,1
64,1;35070200,2,1
64,1;35070201,2,1
64,1;35070203,2,1
64,1;35070204,2,1
64,1;35070202,2,1
64,1;35070205,2,1
64,1;35070268,2,1
64,1;35070269,2,1
64,1;35070274,2,1
64,1;35070267,2,1
64;50,91,10,31
2
13,3;35070187,3,1
13;0
14,3;35070195,3,1
14;0
15,3;35070243,3,2
15;0
16,3;35070194,3,1
16;0
17,3;35070193,3,1
17;0
20,3;35070250,3,1
20;0
21,3;35070247,3,1
21;0
22,3;35070196,3,1
22;0
24,3;35070197,3,1
24;0
26,3;35070248,3,1
26;0
27,3;35070246,3,1
27;0
28,3;35070330,3,1
28;0
29,3;35070264,3,1
29;0
32,3;35070188,3,1
32;0
34,3;35070180,3,1
34;0
35,3;35070184,3,1
35;0
43,3;35070249,3,1
43;0
45,3;35070245,3,1
45;0
46,3;35070244,3,1
46;0
48,3;35070199,3,1
48;0
50,3;35070200,3,1
50;0
52,3;35070201,3,1
52;0
54,3;35070203,3,1
54;0
55,3;35070204,3,1
55;0
56,3;35070202,3,1
56;0
57,3;35070205,3,1
57;0
59,3;35070268,3,1
59;0
60,3;35070269,3,1
60;0
61,3;35070274,3,1
61;0
62,3;35070267,3,1
62;0
65;35,43,8,0
3
1;0
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;0
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;0
29;0
30;0
31;0
32;0
33;0
34;0
35;0
36;0
37;0
38;0
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;72,131,18,41
64;45,91,15,31
65;25,43,18,0
3
1,1;35070265,1,1
1;0
2,1;35070266,1,1
2;0
3,1;35070181,1,1
3;0
4,1;35070331,1,1
4;0
5,1;35070332,1,1
5;0
6,1;35070251,1,1
6;0
7,1;35070182,1,1
7;0
8,1;35070253,1,1
8;0
9,1;35070252,1,1
9;0
10,1;35070183,1,2
10;0
11,1;35070192,1,1
11;0
12,1;35070186,1,2
12;0
13,1;35070187,1,1
13;0
14,1;35070195,1,1
14;0
15,1;35070243,1,1
15;0
16,1;35070194,1,1
16;0
17,1;35070193,1,1
17;0
18,1;35070191,1,1
18;0
19,1;35070218,1,1
19;0
20,1;35070250,1,1
20;0
21,1;35070247,1,1
21;0
22,1;35070196,1,1
22;0
23,1;35070211,1,1
23;0
24,1;35070197,1,1
24;0
25,1;35070198,1,1
25;0
26,1;35070248,1,1
26;0
27,1;35070246,1,1
27;0
28,1;35070330,1,1
28;0
29,1;35070264,1,1
29;0
30,1;35070190,1,1
30;0
31,1;35070213,1,1
31;0
32,1;35070188,1,1
32;0
34,1;35070180,1,1
34;0
35,1;35070184,1,1
35;0
36,1;35070212,1,1
36;0
37,1;35070189,1,1
37;0
38,1;35070179,1,1
38;0
39,1;35070216,1,1
39;0
40,1;35070217,1,1
40;0
41,1;35070219,1,1
41;0
42,1;35070210,1,1
42;0
43,1;35070249,1,1
43;0
44,1;35070209,1,1
44;0
45,1;35070245,1,1
45;0
46,1;35070244,1,1
46;0
47,1;35070208,1,1
47;0
48,1;35070199,1,1
48;0
49,1;35070207,1,1
49;0
50,1;35070200,1,1
50;0
51,1;35070214,1,1
51;0
52,1;35070201,1,1
52;0
53,1;35070206,1,1
53;0
54,1;35070203,1,1
54;0
55,1;35070204,1,1
55;0
56,1;35070202,1,1
56;0
57,1;35070205,1,1
57;0
58,1;35070215,1,1
58;0
59,1;35070268,1,1
59;0
60,1;35070269,1,1
60;0
61,1;35070274,1,1
61;0
62,1;35070267,1,1
62;0
63;78,173,18,77
64;50,108,15,43
65;29,47,18,0
3
1;0
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;0
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;0
29;0
30;0
31;0
32;0
33;0
34;0
35;0
36;0
37;0
38;0
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63,1;35070182,1,1
63,1;35070253,1,1
63,1;35070252,1,1
63,1;35070192,1,1
63,1;35070186,1,2
63,1;35070187,1,1
63,1;35070195,1,1
63,1;35070243,1,1
63,1;35070194,1,1
63,1;35070193,1,1
63,1;35070250,1,1
63,1;35070247,1,1
63,1;35070196,1,1
63,1;35070197,1,1
63,1;35070248,1,1
63,1;35070246,1,1
63,1;35070330,1,1
63,1;35070264,1,1
63,1;35070188,1,1
63,1;35070180,1,1
63,1;35070184,1,1
63,1;35070249,1,1
63,1;35070245,1,1
63,1;35070244,1,1
63,1;35070199,1,1
63,1;35070200,1,1
63,1;35070201,1,1
63,1;35070203,1,1
63,1;35070204,1,1
63,1;35070202,1,1
63,1;35070205,1,1
63,1;35070268,1,1
63,1;35070269,1,1
63,1;35070274,1,1
63,1;35070267,1,1
63;78,173,18,77
64,1;35070198,1,1
64,1;35070190,1,1
64,1;35070213,1,1
64,1;35070212,1,1
64,1;35070189,1,1
64,1;35070179,1,1
64,1;35070219,1,1
64,1;35070210,1,1
64,1;35070209,1,1
64,1;35070208,1,1
64,1;35070207,1,1
64,1;35070206,1,1
64;50,108,15,43
3
7,2;35070182,2,1
7;0
8,2;35070253,2,1
8;0
9,2;35070252,2,1
9;0
11,2;35070192,2,1
11;0
12,2;35070186,2,2
12;0
13,2;35070187,2,1
13;0
14,2;35070195,2,1
14;0
15,2;35070243,2,1
15;0
16,2;35070194,2,1
16;0
17,2;35070193,2,1
17;0
20,2;35070250,2,1
20;0
21,2;35070247,2,1
21;0
22,2;35070196,2,1
22;0
24,2;35070197,2,1
24;0
25,2;35070198,2,1
25;0
26,2;35070248,2,1
26;0
27,2;35070246,2,1
27;0
28,2;35070330,2,1
28;0
29,2;35070264,2,1
29;0
30,2;35070190,2,1
30;0
31,2;35070213,2,1
31;0
32,2;35070188,2,1
32;0
34,2;35070180,2,1
34;0
35,2;35070184,2,1
35;0
36,2;35070212,2,1
36;0
37,2;35070189,2,1
37;0
38,2;35070179,2,1
38;0
41,2;35070219,2,1
41;0
42,2;35070210,2,1
42;0
43,2;35070249,2,1
43;0
44,2;35070209,2,1
44;0
45,2;35070245,2,1
45;0
46,2;35070244,2,1
46;0
47,2;35070208,2,1
47;0
48,2;35070199,2,1
48;0
49,2;35070207,2,1
49;0
50,2;35070200,2,1
50;0
52,2;35070201,2,1
52;0
53,2;35070206,2,1
53;0
54,2;35070203,2,1
54;0
55,2;35070204,2,1
55;0
56,2;35070202,2,1
56;0
57,2;35070205,2,1
57;0
59,2;35070268,2,1
59;0
60,2;35070269,2,1
60;0
61,2;35070274,2,1
61;0
62,2;35070267,2,1
62;0
63;78,184,18,88
64;50,144,15,79
65;30,48,18,0
3
1;0
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;0
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;0
29;0
30;0
31;0
32;0
33;0
34;0
35;0
36;0
37;0
38;0
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63,1;35070198,2,1
63,1;35070190,2,1
63,1;35070213,2,1
63,1;35070212,2,1
63,1;35070189,2,1
63,1;35070179,2,1
63,1;35070210,2,1
63,1;35070209,2,1
63,1;35070208,2,1
63,1;35070207,2,1
63,1;35070206,2,1
63;78,184,18,88
64,1;35070182,2,1
64,1;35070253,2,1
64,1;35070252,2,1
64,1;35070192,2,1
64,1;35070186,2,2
64,1;35070187,2,1
64,1;35070195,2,1
64,1;35070243,2,1
64,1;35070194,2,1
64,1;35070193,2,1
64,1;35070250,2,1
64,1;35070247,2,1
64,1;35070196,2,1
64,1;35070197,2,1
64,1;35070248,2,1
64,1;35070246,2,1
64,1;35070330,2,1
64,1;35070264,2,1
64,1;35070188,2,1
64,1;35070180,2,1
64,1;35070184,2,1
64,1;35070249,2,1
64,1;35070245,2,1
64,1;35070244,2,1
64,1;35070199,2,1
64,1;35070200,2,1
64,1;35070201,2,1
64,1;35070203,2,1
64,1;35070204,2,1
64,1;35070202,2,1
64,1;35070205,2,1
64,1;35070268,2,1
64,1;35070269,2,1
64,1;35070274,2,1
64,1;35070267,2,1
64;50,144,15,79
3
7,3;35070182,3,1
7;0
8,3;35070253,3,1
8;0
9,3;35070252,3,1
9;0
11,3;35070192,3,1
11;0
12,3;35070186,3,2
12;0
13,3;35070187,3,1
13;0
14,3;35070195,3,1
14;0
15,3;35070243,3,1
15;0
16,3;35070194,3,1
16;0
17,3;35070193,3,1
17;0
20,3;35070250,3,1
20;0
21,3;35070247,3,1
21;0
22,3;35070196,3,1
22;0
24,3;35070197,3,1
24;0
25,3;35070198,3,1
25;0
26,3;35070248,3,1
26;0
27,3;35070246,3,1
27;0
28,3;35070330,3,1
28;0
29,3;35070264,3,1
29;0
30,3;35070190,3,1
30;0
31,3;35070213,3,1
31;0
32,3;35070188,3,1
32;0
34,3;35070180,3,1
34;0
35,3;35070184,3,1
35;0
36,3;35070212,3,1
36;0
37,3;35070189,3,1
37;0
38,3;35070179,3,1
38;0
42,3;35070210,3,1
42;0
43,3;35070249,3,1
43;0
44,3;35070209,3,1
44;0
45,3;35070245,3,1
45;0
46,3;35070244,3,1
46;0
47,3;35070208,3,1
47;0
48,3;35070199,3,1
48;0
49,3;35070207,3,1
49;0
50,3;35070200,3,1
50;0
52,3;35070201,3,1
52;0
53,3;35070206,3,1
53;0
54,3;35070203,3,1
54;0
55,3;35070204,3,1
55;0
56,3;35070202,3,1
56;0
57,3;35070205,3,1
57;0
59,3;35070268,3,1
59;0
60,3;35070269,3,1
60;0
61,3;35070274,3,1
61;0
62,3;35070267,3,1
62;0
65;50,95,18,27
3
1;0
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;0
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;0
29;0
30;0
31;0
32;0
33;0
34;0
35;0
36;0
37;0
38;0
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
65,1;35070190,3,1
65,1;35070213,3,1
65,1;35070188,3,1
65,1;35070180,3,1
65,1;35070184,3,1
65,1;35070212,3,1
65,1;35070189,3,1
65,1;35070179,3,1
65,1;35070210,3,1
65,1;35070249,3,1
65,1;35070209,3,1
65,1;35070245,3,1
65,1;35070244,3,1
65,1;35070208,3,1
65,1;35070199,3,1
65,1;35070207,3,1
65,1;35070200,3,1
65,1;35070201,3,1
65,1;35070206,3,1
65,1;35070203,3,1
65,1;35070204,3,1
65,1;35070202,3,1
65,1;35070205,3,1
65,1;35070268,3,1
65,1;35070269,3,1
65,1;35070274,3,1
65,1;35070267,3,1
65;50,95,18,27
3
30;1
31;1
32;1
34;1
35;1
36;1
37;1
38;1
42;1
43;1
44;1
45;1
46;1
47;1
48;1
49;1
50;1
52;1
53;1
54;1
55;1
56;1
57;1
59;1
60;1
61;1
62;1
4
1;0
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;0
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;0
29;0
30;1
31;1
32;1
33;0
34;1
35;1
36;1
37;1
38;1
39;0
40;0
41;0
42;1
43;1
44;1
45;1
46;1
47;1
48;1
49;1
50;1
51;0
52;1
53;1
54;1
55;1
56;1
57;1
58;0
59;1
60;1
61;1
62;1
63;72,184,24,88
64;45,144,20,79
65;40,95,28,27
4
1,1;35070265,1,1
1;0
2,1;35070266,1,1
2;0
3,1;35070181,1,1
3;0
4,1;35070331,1,1
4;0
5,1;35070332,1,1
5;0
6,1;35070251,1,1
6;0
7,1;35070182,1,1
7;0
8,1;35070253,1,1
8;0
9,1;35070252,1,1
9;0
10,1;35070183,1,2
10;0
11,1;35070192,1,1
11;0
12,1;35070186,1,3
12;0
13,1;35070187,1,1
13;0
14,1;35070195,1,1
14;0
15,1;35070243,1,1
15;0
16,1;35070194,1,1
16;0
17,1;35070193,1,1
17;0
18,1;35070191,1,1
18;0
19,1;35070218,1,1
19;0
20,1;35070250,1,1
20;0
21,1;35070247,1,1
21;0
22,1;35070196,1,1
22;0
23,1;35070211,1,1
23;0
24,1;35070197,1,1
24;0
25,1;35070198,1,1
25;0
26,1;35070248,1,1
26;0
27,1;35070246,1,1
27;0
28,1;35070330,1,1
28;0
29,1;35070264,1,1
29;0
30,1;35070190,1,1
30;1
31,1;35070213,1,1
31;1
32,1;35070188,1,1
32;1
34,1;35070180,1,1
34;1
35,1;35070184,1,1
35;1
36,1;35070212,1,1
36;1
37,1;35070189,1,1
37;1
38,1;35070179,1,1
38;1
39,1;35070216,1,1
39;0
40,1;35070217,1,1
40;0
41,1;35070219,1,1
41;0
42,1;35070210,1,1
42;1
43,1;35070249,1,1
43;1
44,1;35070209,1,1
44;1
45,1;35070245,1,1
45;1
46,1;35070244,1,1
46;1
47,1;35070208,1,1
47;1
48,1;35070199,1,1
48;1
49,1;35070207,1,1
49;1
50,1;35070200,1,1
50;1
51,1;35070214,1,1
51;0
52,1;35070201,1,1
52;1
53,1;35070206,1,1
53;1
54,1;35070203,1,1
54;1
55,1;35070204,1,1
55;1
56,1;35070202,1,1
56;1
57,1;35070205,1,1
57;1
58,1;35070215,1,1
58;0
59,1;35070268,1,1
59;1
60,1;35070269,1,1
60;1
61,1;35070274,1,1
61;1
62,1;35070267,1,1
62;1
63;78,227,24,125
64;50,161,20,91
65;44,99,28,27
4
1;0
2;0
3;0
4;0
5;0
6;0
7;0
8;0
9;0
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;0
29;0
30;1
31;1
32;1
33;0
34;1
35;1
36;1
37;1
38;1
39;0
40;0
41;0
42;1
43;1
44;1
45;1
46;1
47;1
48;1
49;1
50;1
51;0
52;1
53;1
54;1
55;1
56;1
57;1
58;0
59;1
60;1
61;1
62;1
63,1;35070182,1,1
63,1;35070253,1,1
63,1;35070252,1,1
63,1;35070192,1,1
63,1;35070186,1,3
63,1;35070187,1,1
63,1;35070195,1,1
63,1;35070243,1,1
63,1;35070194,1,1
63,1;35070193,1,1
63,1;35070250,1,1
63,1;35070247,1,1
63,1;35070196,1,1
63,1;35070197,1,1
63,1;35070248,1,1
63,1;35070246,1,1
63,1;35070330,1,1
63,1;35070264,1,1
63,1;35070188,1,1
63,1;35070180,1,1
63,1;35070184,1,1
63,1;35070249,1,1
63,1;35070245,1,1
63,1;35070244,1,1
63,1;35070199,1,1
63,1;35070200,1,1
63,1;35070201,1,1
63,1;35070203,1,1
63,1;35070204,1,1
63,1;35070202,1,1
63,1;35070205,1,1
63,1;35070268,1,1
63,1;35070269,1,1
63,1;35070274,1,1
63,1;35070267,1,1
63;78,227,24,125
64,1;35070198,1,1
64,1;35070190,1,1
64,1;35070213,1,1
64,1;35070212,1,1
64,1;35070189,1,1
64,1;35070179,1,1
64,1;35070219,1,1
64,1;35070210,1,1
64,1;35070209,1,1
64,1;35070208,1,1
64,1;35070207,1,1
64,1;35070206,1,1
64;50,161,20,91
4
7,2;35070182,2,1
7;0
8,2;35070253,2,1
8;0
9,2;35070252,2,1
9;0
11,2;35070192,2,1
11;0
12,2;35070186,2,3
12;0
13,2;35070187,2,1
13;0
